id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason
108,short,2024-03-27T15:00:00,2024-03-27T16:00:00,1.26,1.26,1.98,13.87,79.53,Half TP
108,short,2024-03-27T15:00:00,2024-03-27T17:00:00,1.26,1.26,1.98,13.87,186.43,SL
109,long,2024-03-27T18:00:00,2024-03-27T19:00:00,1.26,1.26,1.98,13.86,33.68,Half TP
109,long,2024-03-27T18:00:00,2024-03-27T20:00:00,1.26,1.26,1.98,13.86,51.7,SL
110,short,2024-03-28T10:00:00,2024-03-28T11:00:00,1.26,1.26,1.98,13.87,71.34,Half TP
110,short,2024-03-28T10:00:00,2024-03-28T12:00:00,1.26,1.26,1.98,13.87,225.97,SL
111,long,2024-03-28T14:00:00,2024-03-28T15:00:00,1.26,1.26,1.98,13.88,38.29,Half TP
111,long,2024-03-28T14:00:00,2024-03-28T16:00:00,1.26,1.26,1.98,13.88,565.96,SL
112,long,2024-04-01T01:00:00,2024-04-01T02:00:00,1.26,1.26,1.98,13.86,41.82,Half TP
112,long,2024-04-01T01:00:00,2024-04-01T03:00:00,1.26,1.26,1.98,13.86,219.67,SL
113,short,2024-04-01T08:00:00,2024-04-01T09:00:00,1.26,1.26,1.98,13.86,81.76,Half TP
113,short,2024-04-01T08:00:00,2024-04-01T10:00:00,1.26,1.26,1.98,13.86,73.88,SL
114,short,2024-04-02T16:00:00,2024-04-02T17:00:00,1.26,1.26,1.99,13.93,76.11,Half TP
115,long,2024-04-02T17:00:00,2024-04-02T18:00:00,1.26,1.26,1.99,13.93,33.77,Half TP
114,short,2024-04-02T16:00:00,2024-04-02T18:00:00,1.26,1.26,1.99,13.93,71.67,SL
115,long,2024-04-02T17:00:00,2024-04-02T19:00:00,1.26,1.26,1.99,13.93,188.82,SL
116,short,2024-04-03T09:00:00,2024-04-03T10:00:00,1.26,1.26,1.99,13.92,54.1,Half TP
116,short,2024-04-03T09:00:00,2024-04-03T11:00:00,1.26,1.26,1.99,13.92,201.12,SL
117,long,2024-04-03T12:00:00,2024-04-03T13:00:00,1.26,1.26,1.99,13.92,25.69,Half TP
117,long,2024-04-03T12:00:00,2024-04-03T14:00:00,1.26,1.26,1.99,13.92,115.02,SL
118,short,2024-04-03T13:00:00,2024-04-03T15:00:00,1.26,1.26,1.99,13.91,66.84,Half TP
118,short,2024-04-03T13:00:00,2024-04-03T16:00:00,1.26,1.26,1.99,13.91,148.07,SL
119,long,2024-04-03T17:00:00,2024-04-03T18:00:00,1.26,1.26,1.98,13.87,39.76,Half TP
119,long,2024-04-03T17:00:00,2024-04-03T19:00:00,1.26,1.26,1.98,13.87,287.31,SL
120,short,2024-04-04T13:00:00,2024-04-04T14:00:00,1.27,1.27,1.97,13.82,67.9,Half TP
120,short,2024-04-04T13:00:00,2024-04-04T15:00:00,1.27,1.26,1.97,13.82,231.66,SL
121,long,2024-04-04T17:00:00,2024-04-04T18:00:00,1.27,1.27,1.97,13.81,35.36,Half TP
121,long,2024-04-04T17:00:00,2024-04-04T19:00:00,1.27,1.27,1.97,13.81,11.51,SL
122,short,2024-04-04T18:00:00,2024-04-04T21:00:00,1.27,1.27,1.97,13.82,82.25,Half TP
122,short,2024-04-04T18:00:00,2024-04-04T22:00:00,1.27,1.26,1.97,13.82,382.88,SL
